campaign;campaignId;date;purchase;impressions;clicks;ctr;cvr;budgetSpend;gmv;roas;productId;ean;cpc
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tirosina Plus;649143283;3.11.2025;;37;0;0;0;0;0;0;upm2FC2LC;4260557422885;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutatione Complex;649148339;3.11.2025;;37;4;10,810811;0;2,04;0;0;upmLCF24D;4260557423035;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;658280126;3.11.2025;;37;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658352467;3.11.2025;;36;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658295770;3.11.2025;;36;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658296092;3.11.2025;;36;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo BIO;649140865;3.11.2025;;36;1;2,777778;0;0,31;0;0;upmDZU3ZG;4260557422854;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;643094141;3.11.2025;;36;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecitina BIO;649100827;3.11.2025;;35;0;0;0;0;0;0;upm2HFKPC;4260557422021;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg;652877682;3.11.2025;;35;0;0;0;0;0;0;14250775;4260309483089;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381391;3.11.2025;;35;1;2,857143;0;1,51;0;0;14250640;4260309482747;1,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347562;3.11.2025;;35;2;5,714286;0;0,62;0;0;upmD7EWMP;4260557420454;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;658280029;3.11.2025;;35;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283039;3.11.2025;;35;1;2,857143;0;0,61;0;0;upm7DM474;4260557423448;0,61
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;3.11.2025;;35;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658296086;3.11.2025;;34;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;649150121;3.11.2025;;34;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658280102;3.11.2025;;33;1;3,030303;0;0,31;0;0;upmWMGCRY;4260557422090;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cumino Nero BIO;658352478;3.11.2025;;33;1;3,030303;0;0,31;0;0;upmEUZ9F7;4260557421376;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;658279983;3.11.2025;;33;0;0;0;0;0;0;14251208;4260557420164;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;658279976;3.11.2025;;32;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzer Knoblauch;625767689;3.11.2025;;32;3;9,375;0;1,53;0;0;14251059;4260557420157;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;649151902;3.11.2025;;32;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;658280154;3.11.2025;;32;2;6,25;0;0,62;0;0;upmHCULGA;4260557422755;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658347520;3.11.2025;;32;0;0;0;0;0;0;upmTGWG29;4260557423479;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283006;3.11.2025;;32;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381503;3.11.2025;;32;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;649117677;3.11.2025;;31;1;3,225806;0;0,31;0;0;upmK7YWLD;4260557422649;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620567054;3.11.2025;;31;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145075;3.11.2025;;31;1;3,225806;0;0,51;0;0;upmKAXT9Y;4260557422915;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;625767437;3.11.2025;;31;0;0;0;0;0;0;14250841;4260309481108;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);643089676;3.11.2025;;31;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283045;3.11.2025;;30;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;649149549;3.11.2025;;30;1;3,333333;0;0,31;0;0;upmG4PKUG;4260557423042;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;643084475;3.11.2025;;30;0;0;0;0;0;0;14251208;4260557420164;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio + Potassio;620566099;3.11.2025;;30;2;6,666667;0;1,02;0;0;upm32MART;4260557420287;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;658280006;3.11.2025;;30;1;3,333333;0;0,31;0;0;upmTYL3Y7;4260557420737;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;643094026;3.11.2025;;30;1;3,333333;0;0,31;0;0;upmMPKDE7;4260557422311;0,31
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;643092356;3.11.2025;;30;0;0;0;0;0;0;upmHHT433;4260557421390;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Silicium BIO;643094062;3.11.2025;;30;0;0;0;0;0;0;upmCAPY7U;4260557422328;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Folat;658280132;3.11.2025;;30;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;643137759;3.11.2025;;30;1;3,333333;0;0,31;0;0;upmPHKX9F;4260557423141;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;643088001;3.11.2025;;30;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Sinensis BIO;649146937;3.11.2025;;29;0;0;0;0;0;0;upmTG77MW;4260557422991;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296415;3.11.2025;;29;2;6,896552;0;1,02;0;0;14251088;4260309481313;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;658280160;3.11.2025;;29;0;0;0;0;0;0;upmD23XCL;4260557422823;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;619697372;3.11.2025;;28;1;3,571429;0;0,51;0;0;upmD3U322;4260557421192;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280044;3.11.2025;;28;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;626442372;3.11.2025;;28;2;7,142857;0;1,02;0;0;upmKAXT9Y;4260557422915;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;649160527;3.11.2025;;28;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Resveratrolo Plus;620567258;3.11.2025;;28;1;3,571429;0;0,51;0;0;upmGDDD7G;4260557420805;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutathion Complex;658282812;3.11.2025;;28;0;0;0;0;0;0;upmLCF24D;4260557423035;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;643084952;3.11.2025;;27;0;0;0;0;0;0;upm32MART;4260557420287;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;658280147;3.11.2025;;27;0;0;0;0;0;0;upmTF7MFK;4260557422625;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutathion Complex;643135378;3.11.2025;;27;0;0;0;0;0;0;upmLCF24D;4260557423035;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitaminico e Multiminerale;658334306;3.11.2025;;27;0;0;0;0;0;0;14251148;4260309482778;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo + Ginseng;649102509;3.11.2025;;27;0;0;0;0;0;0;upmF3XUHA;4260557422106;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;649076744;3.11.2025;;27;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;643237471;3.11.2025;;26;1;3,846154;0;0,31;0;0;14250841;4260309481108;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;618496726;3.11.2025;;26;0;0;0;0;0;0;14250953;4260557420249;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103715;3.11.2025;;26;0;0;0;0;0;0;upmKY422A;4260557422212;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;617842636;3.11.2025;1;26;5;19,230769;3,846154;5,05;26,9;532,673267;upmUZUHTT;4260557421888;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;643233362;3.11.2025;;26;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;643141362;3.11.2025;1;26;2;7,692308;3,846154;0,62;20,9;3370,967742;upmUPTFMH;4260557423233;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Black Maca Plus;658282813;3.11.2025;1;26;2;7,692308;3,846154;0,62;18,9;3048,387097;upmG4PKUG;4260557423042;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;658280134;3.11.2025;;26;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;649095108;3.11.2025;;26;0;0;0;0;0;0;upmWDER3T;4260557421949;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388273;3.11.2025;;26;1;3,846154;0;0,51;0;0;14250893;4260309481115;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;653855001;3.11.2025;;25;0;0;0;0;0;0;14251094;4260309482754;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;629496627;3.11.2025;;25;1;4;0;0,51;0;0;upmUFEEWW;4260557420300;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;658279990;3.11.2025;;25;1;4;0;0,31;0;0;upm32MART;4260557420287;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalo BIO;649084562;3.11.2025;;25;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445099;3.11.2025;;25;2;8;0;2,02;0;0;14250812;4260557420188;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Aceto di Sidro di Mele;649154266;3.11.2025;;25;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;643093288;3.11.2025;;24;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;658280060;3.11.2025;;24;0;0;0;0;0;0;upmHHT433;4260557421390;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;620605153;3.11.2025;;24;1;4,166667;0;0,51;0;0;14251036;4260557420102;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;649102998;3.11.2025;;24;0;0;0;0;0;0;upmTZFCGA;4260557422199;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;643091135;3.11.2025;;24;0;0;0;0;0;0;upmH3T374;4260557423004;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;643094174;3.11.2025;;24;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658280049;3.11.2025;;24;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;658295888;3.11.2025;;24;1;4,166667;0;0,51;0;0;upm2XGYDU;4260557422489;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604770;3.11.2025;;23;5;21,73913;0;2,55;0;0;14250893;4260309481115;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;658279994;3.11.2025;;23;1;4,347826;0;0,51;0;0;upm7EAAWM;4260557420317;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;620545279;3.11.2025;;23;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Pulver;658347286;3.11.2025;;23;0;0;0;0;0;0;upmHULHZD;4260557423370;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;627014864;3.11.2025;;23;1;4,347826;0;0,51;0;0;14250605;4260557420201;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;620542953;3.11.2025;;23;0;0;0;0;0;0;upmH3T374;4260557423004;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;625767929;3.11.2025;;22;1;4,545455;0;0,51;0;0;14250605;4260557420201;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glicina in Polvere;658296353;3.11.2025;;22;1;4,545455;0;0,31;0;0;upmTGWG29;4260557423479;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;643128060;3.11.2025;;22;0;0;0;0;0;0;upmHCULGA;4260557422755;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;643089691;3.11.2025;;22;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;658280164;3.11.2025;;22;1;4,545455;0;0,31;0;0;upm2FC2LC;4260557422885;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;658282832;3.11.2025;;22;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;619661620;3.11.2025;;22;1;4,545455;0;0,51;0;0;14250769;4260557420256;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;641622752;3.11.2025;;22;0;0;0;0;0;0;upmTZFCGA;4260557422199;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene Plus;641622772;3.11.2025;;22;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;626443344;3.11.2025;;22;2;9,090909;0;1,02;0;0;upmDFWTTT;4260557423110;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 + K2 Depot;658282834;3.11.2025;;22;2;9,090909;0;1,02;0;0;upmC2RH39;4260557423271;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drena Flux;649110222;3.11.2025;;22;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);658280014;3.11.2025;;22;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO ZMA (Zink + Magnesium + Vitamin B6);658280130;3.11.2025;;22;0;0;0;0;0;0;upmRXLDAR;4260557422465;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;658279986;3.11.2025;;21;1;4,761905;0;0,31;0;0;14250953;4260557420249;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;3.11.2025;;21;0;0;0;0;0;0;14250611;4260309483218;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;618496719;3.11.2025;;21;0;0;0;0;0;0;upmE39PTR;4260557422113;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glicina in Polvere;658334363;3.11.2025;;21;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iodio naturale BIO;658445106;3.11.2025;;21;0;0;0;0;0;0;14250769;4260557420256;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;643241074;3.11.2025;;21;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347591;3.11.2025;;21;1;4,761905;0;0,31;0;0;upmK3CG99;4260557422656;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano Plus;641649766;3.11.2025;;21;1;4,761905;0;0,51;0;0;upmR9H2HU;4260557422892;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes Complex;649113218;3.11.2025;;21;2;9,52381;0;1,02;0;0;upmP3AFZZ;4260557422533;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;643093116;3.11.2025;;20;0;0;0;0;0;0;upm7GZX42;4260557423165;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;658279974;3.11.2025;;20;0;0;0;0;0;0;14250841;4260309481108;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280145;3.11.2025;;20;0;0;0;0;0;0;upmTGWG29;4260557423479;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutammina in Polvere;649158096;3.11.2025;;20;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658347159;3.11.2025;;20;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331695;3.11.2025;;20;0;0;0;0;0;0;upmFACEA7;4260557423356;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo Biloba;620565877;3.11.2025;;20;1;5;0;0,51;0;0;upmDYUXLH;4260557420119;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;658279946;3.11.2025;;20;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Silicio Naturale BIO;649104861;3.11.2025;;20;0;0;0;0;0;0;upmCAPY7U;4260557422328;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283003;3.11.2025;;20;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 + K2 Depot;658295756;3.11.2025;;20;0;0;0;0;0;0;upmC2RH39;4260557423271;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868608;3.11.2025;;19;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658280042;3.11.2025;;19;0;0;0;0;0;0;upm43HM34;4260557421130;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279992;3.11.2025;;19;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445062;3.11.2025;;19;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Black Maca Plus;643135686;3.11.2025;;19;0;0;0;0;0;0;upmG4PKUG;4260557423042;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 + K2 Depot;658282835;3.11.2025;;19;0;0;0;0;0;0;upmC2RH39;4260557423271;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Boswellia Extrakt;658280140;3.11.2025;;18;0;0;0;0;0;0;upmEH2K74;4260557422588;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;658280016;3.11.2025;;18;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;649077190;3.11.2025;;18;0;0;0;0;0;0;upmGL239Y;4260557420812;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;649171519;3.11.2025;;18;1;5,555556;0;0,51;0;0;upm9ZTF3H;4260557421178;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;643140412;3.11.2025;;18;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353188;3.11.2025;;18;0;0;0;0;0;0;14251183;4260309481672;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;3.11.2025;;18;0;0;0;0;0;0;upmKY422A;4260557422212;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;658280065;3.11.2025;;18;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;649077297;3.11.2025;;18;0;0;0;0;0;0;upmT99EZK;4260557421123;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445101;3.11.2025;;18;0;0;0;0;0;0;14250953;4260557420249;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;658282810;3.11.2025;;18;0;0;0;0;0;0;upmH3T374;4260557423004;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;652853552;3.11.2025;;18;1;5,555556;0;0,51;0;0;upm7FHKKZ;4260557421437;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;619721771;3.11.2025;;18;1;5,555556;0;0,51;0;0;upm3RXHUC;4260557422229;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Salvia BIO;641651421;3.11.2025;;18;2;11,111111;0;1,02;0;0;upmMMLDZE;4260557420966;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381392;3.11.2025;;18;0;0;0;0;0;0;14250640;4260309482747;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomammano BIO;649158747;3.11.2025;;18;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Aglio Plus;649116897;3.11.2025;;18;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Koffein;658282821;3.11.2025;;17;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;643090195;3.11.2025;;17;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene;653866107;3.11.2025;;17;0;0;0;0;0;0;14250551;4260309484208;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;649077203;3.11.2025;;17;0;0;0;0;0;0;upmMERCUR;4260557420881;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rapunzel;658295814;3.11.2025;;17;0;0;0;0;0;0;upmDUFHFK;4260557423134;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;658295815;3.11.2025;;17;1;5,882353;0;0,31;0;0;upmTG77MW;4260557422991;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;658280151;3.11.2025;;17;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;658280087;3.11.2025;;17;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;619682540;3.11.2025;;17;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
