campaign;campaignId;date;conversions;impressions;clicks;ctr;cvr;budgetSpend;gmv;roas;productId;ean;cpc
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296416;12.12.2025;;1;0;0;0;0;0;0;14251088;4260309481313;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381331;12.12.2025;;1;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;619667906;12.12.2025;;1;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;625772285;12.12.2025;;1;0;0;0;0;0;0;upmGL239Y;4260557420812;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353187;12.12.2025;;1;1;100;0;0,51;0;0;14251183;4260309481672;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glicina in Polvere;658334361;12.12.2025;;1;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;658279972;12.12.2025;;1;0;0;0;0;0;0;14251088;4260309481313;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA in Polvere;658381388;12.12.2025;;1;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;625789278;12.12.2025;;1;0;0;0;0;0;0;upmPYECDL;4260557422298;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;649104196;12.12.2025;;1;0;0;0;0;0;0;upmPYECDL;4260557422298;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283039;12.12.2025;;1;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;658295827;12.12.2025;;1;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Carciofo BIO;649084128;12.12.2025;;1;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;619721567;12.12.2025;;1;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brahmi BIO;625785188;12.12.2025;;1;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;619660758;12.12.2025;;1;0;0;0;0;0;0;14251013;4260309481665;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283007;12.12.2025;;1;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2400 GDU/g;625775688;12.12.2025;;1;0;0;0;0;0;0;upm43HM34;4260557421130;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625745395;12.12.2025;;1;0;0;0;0;0;0;upmMERCUR;4260557420881;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;619660805;12.12.2025;;1;0;0;0;0;0;0;14251088;4260309481313;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Folat;620605315;12.12.2025;;1;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625773519;12.12.2025;;1;1;100;0;0,51;0;0;upmMERCUR;4260557420881;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;620566570;12.12.2025;;1;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445040;12.12.2025;;1;0;0;0;0;0;0;upmP94YR7;4260557423530;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;625775256;12.12.2025;;0;0;0;0;0;0;0;upm9RX43T;4260557421031;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;625763780;12.12.2025;;0;0;0;0;0;0;0;14251013;4260309481665;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;641655761;12.12.2025;;0;0;0;0;0;0;0;upmT99EZK;4260557421123;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;625777974;12.12.2025;;0;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;641642728;12.12.2025;;0;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;619717397;12.12.2025;;0;0;0;0;0;0;0;upmWDER3T;4260557421949;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;658280086;12.12.2025;;0;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;620567252;12.12.2025;;0;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658283036;12.12.2025;;0;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina K2;658296232;12.12.2025;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;619682703;12.12.2025;;0;0;0;0;0;0;0;upm9RX43T;4260557421031;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;625782152;12.12.2025;;0;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847799;12.12.2025;;0;0;0;0;0;0;0;upmT99EZK;4260557421123;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658295902;12.12.2025;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381330;12.12.2025;;0;0;0;0;0;0;0;upmP94YR7;4260557423530;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Fieno Greco BIO;641649770;12.12.2025;;0;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;626443785;12.12.2025;;0;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;658280067;12.12.2025;;0;0;0;0;0;0;0;upm97PFY9;4260557421826;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;625770439;12.12.2025;;0;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;619660798;12.12.2025;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Biancospino BIO;620566747;12.12.2025;;0;0;0;0;0;0;0;upmXW7KXD;4260557420720;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;658280133;12.12.2025;;0;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658296089;12.12.2025;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;625763782;12.12.2025;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;620527447;13.12.2025;;452;1;0,221239;0;0,51;0;0;upm9HWLUD;4260557421055;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Folat;643094175;13.12.2025;;258;1;0,387597;0;0,31;0;0;upmZR3PP7;4260557422496;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;643132496;13.12.2025;;249;1;0,401606;0;0,31;0;0;upmYRCT9P;4260557422908;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);643089676;13.12.2025;1;211;2;0,947867;0,473934;0,62;22,9;3693,548387;upmUEXHE2;4260557420850;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;641627926;13.12.2025;;197;2;1,015228;0;1,02;0;0;upmK7YWLD;4260557422649;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658347577;13.12.2025;1;190;1;0,526316;0,526316;0,31;21,9;7064,516129;upm43HM34;4260557421130;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145192;13.12.2025;;186;3;1,612903;0;0,93;0;0;upmKAXT9Y;4260557422915;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;641622756;13.12.2025;;173;6;3,468208;0;3,06;0;0;upm3RXHUC;4260557422229;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103716;13.12.2025;;149;0;0;0;0;0;0;upmKY422A;4260557422212;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388299;13.12.2025;;144;1;0,694444;0;0,31;0;0;14250893;4260309481115;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;643133550;13.12.2025;;142;1;0,704225;0;0,31;0;0;upmKAXT9Y;4260557422915;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;641644118;13.12.2025;1;139;2;1,438849;0,719424;1,02;22,9;2245,098039;upmDFWTTT;4260557423110;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658295963;13.12.2025;;139;0;0;0;0;0;0;upmP77L3M;4260557423288;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;643089691;13.12.2025;;139;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio + Potassio;649076465;13.12.2025;;138;1;0,724638;0;0,31;0;0;upm32MART;4260557420287;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Liposomiale;649120758;13.12.2025;;132;1;0,757576;0;0,31;0;0;upm77WEEP;4260557422786;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;658280177;13.12.2025;;124;1;0,806452;0;0,31;0;0;upmKAXT9Y;4260557422915;0,31
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658283021;13.12.2025;;121;0;0;0;0;0;0;upmFACEA7;4260557423356;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;653854384;13.12.2025;;120;1;0,833333;0;0,31;0;0;upmFACEA7;4260557423356;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO ZMA (Zink + Magnesium + Vitamin B6);617842639;13.12.2025;;120;3;2,5;0;4,53;0;0;upmRXLDAR;4260557422465;1,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381379;13.12.2025;;116;0;0;0;0;0;0;upmKYYZM4;4260557423486;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;652865450;13.12.2025;;115;1;0,869565;0;0,31;0;0;upmP3AFZZ;4260557422533;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;643093284;13.12.2025;;112;1;0,892857;0;0,31;0;0;upmYCXAL7;4260557421932;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145075;13.12.2025;;109;3;2,752294;0;1,53;0;0;upmKAXT9Y;4260557422915;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina K2;658296233;13.12.2025;;107;3;2,803738;0;0,93;0;0;upmFYFHAU;4260557423424;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296369;13.12.2025;;107;5;4,672897;0;2,55;0;0;14250976;4260557420034;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331759;13.12.2025;;107;0;0;0;0;0;0;14250692;4260309483065;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tirosina Plus;649142984;13.12.2025;;105;5;4,761905;0;2,55;0;0;upm2FC2LC;4260557422885;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445100;13.12.2025;;95;0;0;0;0;0;0;14250812;4260557420188;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio + Potassio;620566099;13.12.2025;;95;7;7,368421;0;3,57;0;0;upm32MART;4260557420287;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;643090107;13.12.2025;;94;1;1,06383;0;0,31;0;0;upmD3U322;4260557421192;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347580;13.12.2025;;93;1;1,075269;0;0,31;0;0;upmC4GHAR;4260557421758;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331705;13.12.2025;;93;1;1,075269;0;0,31;0;0;upmFACEA7;4260557423356;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381391;13.12.2025;;92;2;2,173913;0;3,02;0;0;14250640;4260309482747;1,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;620538813;13.12.2025;;91;3;3,296703;0;1,53;0;0;upmKAXT9Y;4260557422915;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;641629767;13.12.2025;;91;3;3,296703;0;1,53;0;0;upmYRCT9P;4260557422908;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO ZMA (Zink + Magnesium + Vitamin B6);643094148;13.12.2025;;89;0;0;0;0;0;0;upmRXLDAR;4260557422465;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331730;13.12.2025;;87;4;4,597701;0;2,04;0;0;14250692;4260309483065;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445101;13.12.2025;;85;1;1,176471;0;1,01;0;0;14250953;4260557420249;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;643130229;13.12.2025;;84;2;2,380952;0;0,62;0;0;upmDZU3ZG;4260557422854;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381497;13.12.2025;;83;2;2,409639;0;1,02;0;0;upmUX2FW3;4260557420638;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;618496728;13.12.2025;;82;9;10,97561;0;9,09;0;0;upmYCXAL7;4260557421932;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643077960;13.12.2025;;81;0;0;0;0;0;0;14250692;4260309483065;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291480;13.12.2025;;80;0;0;0;0;0;0;upm7DM474;4260557423448;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ferro;641650716;13.12.2025;;76;2;2,631579;0;1,02;0;0;upmGAZP3H;4260557423189;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;649076940;13.12.2025;;76;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658347478;13.12.2025;;75;3;4;0;4,53;0;0;upmTGWG29;4260557423479;1,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279992;13.12.2025;;73;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Femme Biotics;658445082;13.12.2025;;73;0;0;0;0;0;0;upm4AEDEP;4260557423455;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutathion Complex;643135378;13.12.2025;;73;0;0;0;0;0;0;upmLCF24D;4260557423035;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;627014864;13.12.2025;;73;1;1,369863;0;0,51;0;0;14250605;4260557420201;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077470;13.12.2025;;72;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347579;13.12.2025;1;72;2;2,777778;1,388889;1,02;24,9;2441,176471;upmC4GHAR;4260557421758;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina BIO;649155147;13.12.2025;;72;0;0;0;0;0;0;upm7GZX42;4260557423165;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mirtillo Nero + Corteccia di Pino BIO\,;649102105;13.12.2025;;71;2;2,816901;0;0,62;0;0;upm2LFWC7;4260557422076;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;658352465;13.12.2025;;71;0;0;0;0;0;0;upmM9LK7U;4260557420669;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 + ADEK ?l;620542953;13.12.2025;;70;2;2,857143;0;1,02;0;0;upmH3T374;4260557423004;0,51
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Safran Extrakt;643085539;13.12.2025;;68;0;0;0;0;0;0;upm7PELE9;4260557420362;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381383;13.12.2025;;68;4;5,882353;0;2,04;0;0;upmF2AFXC;4260557423509;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296371;13.12.2025;;68;0;0;0;0;0;0;14250976;4260557420034;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;629496626;13.12.2025;;68;6;8,823529;0;3,06;0;0;upmUX2FW3;4260557420638;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658353191;13.12.2025;;67;2;2,985075;0;1,02;0;0;14250605;4260557420201;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;658282817;13.12.2025;;66;3;4,545455;0;0,93;0;0;upmDFWTTT;4260557423110;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;643092529;13.12.2025;;66;0;0;0;0;0;0;upm97PFY9;4260557421826;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658353192;13.12.2025;;66;0;0;0;0;0;0;14250605;4260557420201;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291478;13.12.2025;;65;1;1,538462;0;1,01;0;0;upm7DM474;4260557423448;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;649150541;13.12.2025;;65;1;1,538462;0;0,31;0;0;upmDFWTTT;4260557423110;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;643093285;13.12.2025;;65;0;0;0;0;0;0;upmWDER3T;4260557421949;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352460;13.12.2025;;63;3;4,761905;0;4,53;0;0;14250686;4260309481603;1,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;649171519;13.12.2025;;63;3;4,761905;0;1,53;0;0;upm9ZTF3H;4260557421178;0,51
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;620545279;13.12.2025;;63;2;3,174603;0;1,02;0;0;upm9KDWAZ;4260557421383;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;658280151;13.12.2025;;62;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;649142586;13.12.2025;;62;1;1,612903;0;0,31;0;0;upm27X4XW;4260557422878;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;641622752;13.12.2025;;61;0;0;0;0;0;0;upmTZFCGA;4260557422199;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;649077110;13.12.2025;;60;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352462;13.12.2025;;60;1;1,666667;0;0,31;0;0;14250686;4260309481603;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381378;13.12.2025;;60;2;3,333333;0;2,02;0;0;upmKYYZM4;4260557423486;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;643089764;13.12.2025;;59;0;0;0;0;0;0;upmWRWWCG;4260557421048;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;653499916;13.12.2025;;58;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280045;13.12.2025;;58;4;6,896552;0;1,24;0;0;upmYMX3D7;4260557421147;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;643085982;13.12.2025;;58;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity Complex;641646664;13.12.2025;;58;2;3,448276;0;1,02;0;0;upmZFGPHR;4260557422830;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;13.12.2025;;58;1;1,724138;0;0,51;0;0;upmKAXT9Y;4260557422915;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381499;13.12.2025;;57;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B3 Nicotinamide;649112226;13.12.2025;;57;0;0;0;0;0;0;upmKKE3R2;4260557422526;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620564961;13.12.2025;;56;1;1,785714;0;0,51;0;0;upmPHKX9F;4260557423141;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutathion Complex;620547083;13.12.2025;;56;1;1,785714;0;0,51;0;0;upmLCF24D;4260557423035;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;618496729;13.12.2025;;56;1;1,785714;0;1,01;0;0;upm97PFY9;4260557421826;1,01
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colina Bitartrato;658296216;13.12.2025;;56;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;620612855;13.12.2025;;55;2;3,636364;0;1,02;0;0;14250692;4260309483065;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Naturale BIO;649076562;13.12.2025;;55;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;13.12.2025;;55;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;619721771;13.12.2025;;55;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620567054;13.12.2025;;54;1;1,851852;0;0,51;0;0;upmTYL3Y7;4260557420737;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283048;13.12.2025;;53;1;1,886792;0;0,31;0;0;upmG7RZLC;4260557423318;0,31
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658295768;13.12.2025;;53;4;7,54717;0;1,24;0;0;upmKUKGHH;4260557423332;0,31
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331695;13.12.2025;;53;5;9,433962;0;2,55;0;0;upmFACEA7;4260557423356;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Plus;643125971;13.12.2025;;53;0;0;0;0;0;0;upmTF7MFK;4260557422625;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina;649092862;13.12.2025;;53;2;3,773585;0;0,62;0;0;upmYPTY2W;4260557421925;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;13.12.2025;;52;1;1,923077;0;0,31;0;0;upmKY422A;4260557422212;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;643094177;13.12.2025;;52;0;0;0;0;0;0;14250930;4260309482648;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620565882;13.12.2025;;52;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamino Spray per Bambini;649081621;13.12.2025;;51;1;1,960784;0;0,31;0;0;upm9ZTF3H;4260557421178;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;643093976;13.12.2025;;51;1;1,960784;0;0,31;0;0;upmWMGCRY;4260557422090;0,31
